Country,University,City/Region,Course Archetype,Notes,Quality_0_3,Scale_0_3,Employability_0_3,GeoFit_0_2
United States,UIUC,"Urbana–Champaign, IL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UIUC,"Urbana–Champaign, IL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UIUC,"Urbana–Champaign, IL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UIUC,"Urbana–Champaign, IL",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UIUC,"Urbana–Champaign, IL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,1
United States,UIUC,"Urbana–Champaign, IL",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UIUC,"Urbana–Champaign, IL",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UIUC,"Urbana–Champaign, IL",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UMass Amherst,"Amherst, MA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,UMass Amherst,"Amherst, MA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UMass Amherst,"Amherst, MA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UMass Amherst,"Amherst, MA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,1
United States,UMass Amherst,"Amherst, MA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,UMass Amherst,"Amherst, MA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,UMass Amherst,"Amherst, MA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UNC Chapel Hill,"Chapel Hill, NC",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UNC Chapel Hill,"Chapel Hill, NC",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UNC Chapel Hill,"Chapel Hill, NC",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UNC Chapel Hill,"Chapel Hill, NC",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UNC Chapel Hill,"Chapel Hill, NC",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,UNC Chapel Hill,"Chapel Hill, NC",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UNC Chapel Hill,"Chapel Hill, NC",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UNC Chapel Hill,"Chapel Hill, NC",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UPenn,"Philadelphia, PA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UPenn,"Philadelphia, PA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UPenn,"Philadelphia, PA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UPenn,"Philadelphia, PA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UPenn,"Philadelphia, PA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,UPenn,"Philadelphia, PA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UPenn,"Philadelphia, PA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UPenn,"Philadelphia, PA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,USC,"Los Angeles, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,2
United States,USC,"Los Angeles, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,USC,"Los Angeles, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,USC,"Los Angeles, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,2
United States,USC,"Los Angeles, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,2
United States,USC,"Los Angeles, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,2
United States,USC,"Los Angeles, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,USF,"Tampa, FL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,USF,"Tampa, FL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,USF,"Tampa, FL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,USF,"Tampa, FL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,USF,"Tampa, FL",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,USF,"Tampa, FL",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,USF,"Tampa, FL",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UT Austin,"Austin, TX",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,2
United States,UT Austin,"Austin, TX",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UT Austin,"Austin, TX",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UT Austin,"Austin, TX",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,3,3,2
United States,UT Austin,"Austin, TX",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,2
United States,UT Austin,"Austin, TX",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,University of Alabama,"Tuscaloosa, AL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Alabama,"Tuscaloosa, AL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Alabama,"Tuscaloosa, AL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Alabama,"Tuscaloosa, AL",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Alabama,"Tuscaloosa, AL",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Alabama,"Tuscaloosa, AL",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Chicago,"Chicago, IL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,2
United States,University of Chicago,"Chicago, IL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,2
United States,University of Chicago,"Chicago, IL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,2
United States,University of Chicago,"Chicago, IL",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,1,3,2
United States,University of Chicago,"Chicago, IL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,2
United States,University of Chicago,"Chicago, IL",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,2
United States,University of Chicago,"Chicago, IL",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,2
United States,University of Chicago,"Chicago, IL",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,2
United States,University of Colorado Boulder,"Boulder, CO",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Colorado Boulder,"Boulder, CO",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Colorado Boulder,"Boulder, CO",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Colorado Boulder,"Boulder, CO",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Colorado Boulder,"Boulder, CO",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,1
United States,University of Colorado Boulder,"Boulder, CO",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Colorado Boulder,"Boulder, CO",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Colorado Boulder,"Boulder, CO",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Florida,"Gainesville, FL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Florida,"Gainesville, FL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Florida,"Gainesville, FL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Florida,"Gainesville, FL",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Florida,"Gainesville, FL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,University of Florida,"Gainesville, FL",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Florida,"Gainesville, FL",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Florida,"Gainesville, FL",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Georgia,"Athens, GA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Georgia,"Athens, GA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Georgia,"Athens, GA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Georgia,"Athens, GA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,University of Georgia,"Athens, GA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Georgia,"Athens, GA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,University of Georgia,"Athens, GA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,University of Michigan,"Ann Arbor, MI",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,University of Michigan,"Ann Arbor, MI",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,University of Michigan,"Ann Arbor, MI",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,University of Michigan,"Ann Arbor, MI",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,University of Michigan,"Ann Arbor, MI",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,1
United States,University of Michigan,"Ann Arbor, MI",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,University of Michigan,"Ann Arbor, MI",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,University of Michigan,"Ann Arbor, MI",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,University of Minnesota,"Minneapolis, MN",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Minnesota,"Minneapolis, MN",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Minnesota,"Minneapolis, MN",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Minnesota,"Minneapolis, MN",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,1
United States,University of Minnesota,"Minneapolis, MN",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Minnesota,"Minneapolis, MN",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Minnesota,"Minneapolis, MN",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Rochester,"Rochester, NY",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Rochester,"Rochester, NY",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Rochester,"Rochester, NY",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Rochester,"Rochester, NY",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Rochester,"Rochester, NY",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,University of Rochester,"Rochester, NY",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,University of Washington,"Seattle, WA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,University of Washington,"Seattle, WA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,University of Washington,"Seattle, WA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,University of Washington,"Seattle, WA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,University of Washington,"Seattle, WA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,2
United States,University of Washington,"Seattle, WA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,University of Washington,"Seattle, WA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,University of Washington,"Seattle, WA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,Vanderbilt University,"Nashville, TN",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Vanderbilt University,"Nashville, TN",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Vanderbilt University,"Nashville, TN",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Vanderbilt University,"Nashville, TN",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,Vanderbilt University,"Nashville, TN",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Vanderbilt University,"Nashville, TN",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Vanderbilt University,"Nashville, TN",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Virginia Tech,"Blacksburg, VA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Virginia Tech,"Blacksburg, VA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Virginia Tech,"Blacksburg, VA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Virginia Tech,"Blacksburg, VA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Virginia Tech,"Blacksburg, VA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,Virginia Tech,"Blacksburg, VA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Virginia Tech,"Blacksburg, VA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Virginia Tech,"Blacksburg, VA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,WPI,"Worcester, MA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,WPI,"Worcester, MA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,WPI,"Worcester, MA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,WPI,"Worcester, MA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,WPI,"Worcester, MA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,1
United States,WPI,"Worcester, MA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,WPI,"Worcester, MA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,WPI,"Worcester, MA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,William & Mary,"Williamsburg, VA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,William & Mary,"Williamsburg, VA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,William & Mary,"Williamsburg, VA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,William & Mary,"Williamsburg, VA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,William & Mary,"Williamsburg, VA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,William & Mary,"Williamsburg, VA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,William & Mary,"Williamsburg, VA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Yale University,"New Haven, CT",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Yale University,"New Haven, CT",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Yale University,"New Haven, CT",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Yale University,"New Haven, CT",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,1
United States,Yale University,"New Haven, CT",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Yale University,"New Haven, CT",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Yale University,"New Haven, CT",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
Others,EPN – Escuela Politécnica Nacional,"Quito, EC",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,EPN – Escuela Politécnica Nacional,"Quito, EC",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,EPN – Escuela Politécnica Nacional,"Quito, EC",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,EPN – Escuela Politécnica Nacional,"Quito, EC",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,2
Others,EPN – Escuela Politécnica Nacional,"Quito, EC",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,EPN – Escuela Politécnica Nacional,"Quito, EC",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,INTEC – Instituto Tecnológico de Santo Domingo,"Santo Domingo, DO",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,INTEC – Instituto Tecnológico de Santo Domingo,"Santo Domingo, DO",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,INTEC – Instituto Tecnológico de Santo Domingo,"Santo Domingo, DO",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,INTEC – Instituto Tecnológico de Santo Domingo,"Santo Domingo, DO",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,INTEC – Instituto Tecnológico de Santo Domingo,"Santo Domingo, DO",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,INTEC – Instituto Tecnológico de Santo Domingo,"Santo Domingo, DO",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,INTEC – Instituto Tecnológico de Santo Domingo,"Santo Domingo, DO",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,ITBA – Inst. Tecnológico de Buenos Aires,"Buenos Aires, AR",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,ITBA – Inst. Tecnológico de Buenos Aires,"Buenos Aires, AR",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,ITBA – Inst. Tecnológico de Buenos Aires,"Buenos Aires, AR",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,ITBA – Inst. Tecnológico de Buenos Aires,"Buenos Aires, AR",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,2
Others,ITBA – Inst. Tecnológico de Buenos Aires,"Buenos Aires, AR",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,ITBA – Inst. Tecnológico de Buenos Aires,"Buenos Aires, AR",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,ORT Uruguay,"Montevideo, UY",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,2
Others,ORT Uruguay,"Montevideo, UY",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,ORT Uruguay,"Montevideo, UY",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,ORT Uruguay,"Montevideo, UY",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,ORT Uruguay,"Montevideo, UY",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,2
Others,ORT Uruguay,"Montevideo, UY",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,ORT Uruguay,"Montevideo, UY",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,ORT Uruguay,"Montevideo, UY",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,2
Others,PUC Chile,"Santiago, CL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,PUC Chile,"Santiago, CL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,PUC Chile,"Santiago, CL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,PUC Chile,"Santiago, CL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,2
Others,PUC Chile,"Santiago, CL",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,PUC Chile,"Santiago, CL",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,2
Others,PUC Chile,"Santiago, CL",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,2,2
Others,PUCP – Pontificia Univ. Católica del Perú,"Lima, PE",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,PUCP – Pontificia Univ. Católica del Perú,"Lima, PE",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
Others,PUCP – Pontificia Univ. Católica del Perú,"Lima, PE",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
Others,PUCP – Pontificia Univ. Católica del Perú,"Lima, PE",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,PUCP – Pontificia Univ. Católica del Perú,"Lima, PE",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,PUCP – Pontificia Univ. Católica del Perú,"Lima, PE",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,PUCP – Pontificia Univ. Católica del Perú,"Lima, PE",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,UCR – Universidad de Costa Rica,"San José, CR",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,2
Others,UCR – Universidad de Costa Rica,"San José, CR",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,2
Others,UCR – Universidad de Costa Rica,"San José, CR",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,2
Others,UCR – Universidad de Costa Rica,"San José, CR",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,2
Others,UCR – Universidad de Costa Rica,"San José, CR",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,2
Others,UCR – Universidad de Costa Rica,"San José, CR",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,2,2
Others,UES – Universidad de El Salvador,"San Salvador, SV",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UES – Universidad de El Salvador,"San Salvador, SV",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UES – Universidad de El Salvador,"San Salvador, SV",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UES – Universidad de El Salvador,"San Salvador, SV",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UES – Universidad de El Salvador,"San Salvador, SV",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UES – Universidad de El Salvador,"San Salvador, SV",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UES – Universidad de El Salvador,"San Salvador, SV",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UES – Universidad de El Salvador,"San Salvador, SV",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UMSA – Mayor de San Andrés,"La Paz, BO",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UMSA – Mayor de San Andrés,"La Paz, BO",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UMSA – Mayor de San Andrés,"La Paz, BO",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UMSA – Mayor de San Andrés,"La Paz, BO",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UMSA – Mayor de San Andrés,"La Paz, BO",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UMSA – Mayor de San Andrés,"La Paz, BO",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UNA – Univ. Nacional de Asunción,"Asunción, PY",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
Others,UNA – Univ. Nacional de Asunción,"Asunción, PY",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
Others,UNA – Univ. Nacional de Asunción,"Asunción, PY",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
Others,UNA – Univ. Nacional de Asunción,"Asunción, PY",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,1
Others,UNA – Univ. Nacional de Asunción,"Asunción, PY",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
Others,UNA – Univ. Nacional de Asunción,"Asunción, PY",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,1
Others,UNA – Univ. Nacional de Asunción,"Asunción, PY",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,2,1
Others,UNAH – Univ. Nacional Autónoma de Honduras,"Tegucigalpa, HN",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UNAH – Univ. Nacional Autónoma de Honduras,"Tegucigalpa, HN",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UNAH – Univ. Nacional Autónoma de Honduras,"Tegucigalpa, HN",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
